LandmarkID,Name,Functn,Structure,EditBy,EditDate,Location 1,EditState
7000293,Carpenter Center,5100: Performing arts or supporting establishment,3110: Performance theater,rosewl,06/13/2007 11:16:42 AM,"(37.5415727999999, -77.4371115099999)",complete
7000506,DABNEY CENTER INDUSTRIAL PARK,,,rosewl,06/13/2007 10:55:09 AM,"(37.58107176, -77.48070937)",incomplete
7000799,Westhampton Post Office,4170: Postal services,,rosewl,06/13/2007 10:28:27 AM,"(37.5782024, -77.5109750299999)",needs research
7000493,University of Richmond Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,06/13/2007 10:25:40 AM,"(37.5738748899999, -77.5383987299999)",complete
7000038,Forest Hill Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,06/13/2007 10:15:38 AM,"(37.51514797, -77.5238918799999)",complete
7000156,Southside Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,06/13/2007 10:04:57 AM,"(37.4882171599999, -77.46463387)",complete
7000398,Stewart Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,06/13/2007 09:59:10 AM,"(37.55774616, -77.4867011599999)",complete
7000474,Northside Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,06/13/2007 09:57:02 AM,"(37.5717861899999, -77.43286453)",complete
7000384,Saunders Station Post Office,4170: Postal services,,rosewl,06/13/2007 09:54:57 AM,"(37.55470728, -77.45759347)",needs research
7000411,Richmond Main Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,06/13/2007 09:53:30 AM,"(37.5605162, -77.44675818)",complete
7000204,East End Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,06/13/2007 09:42:33 AM,"(37.53307788, -77.41761721)",complete
7000271,Capitol Post Office,4170: Postal services,2100: Office or bank building,rosewl,06/13/2007 09:12:37 AM,"(37.53934203, -77.43779336)",complete
7000796,Parking Deck N,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,06/12/2007 04:18:07 PM,"(37.5439438399999, -77.4291294199999)",complete
7000795,MCV Child Care Center,6562: Child day care,5200: Automobile parking facilities,rosewl,06/12/2007 04:16:34 PM,"(37.54368101, -77.4293582399999)",complete
7000316,MCV Campus Bookstore,2000: General sales or services,5200: Automobile parking facilities,rosewl,06/12/2007 04:14:42 PM,"(37.5433182399999, -77.42968236)",complete
7000793,Rudd Hall,1320: Rooming and boarding,1320: Dormitories,rosewl,06/12/2007 04:09:24 PM,"(37.5438347999999, -77.43031242)",complete
7000794,Bear Hall,1320: Rooming and boarding,1320: Dormitories,rosewl,06/12/2007 04:08:39 PM,"(37.54392201, -77.4298429899999)",complete
7000792,Warner Hall,1320: Rooming and boarding,1320: Dormitories,rosewl,06/12/2007 04:08:26 PM,"(37.54345244, -77.43029884)",complete
7000791,McRae Hall,1320: Rooming and boarding,1320: Dormitories,rosewl,06/12/2007 04:08:13 PM,"(37.54365493, -77.4306462499999)",complete
7000328,J Sargeant Reynolds Community College Downtown Campus,6130: Colleges and Universities,4220: College or university facility,rosewl,06/12/2007 03:52:12 PM,"(37.5455809199999, -77.43142991)",complete
7000319,BioTech One and BioTech Center,6513: Medical and diagnostic laboratories,4100: Medical facility,rosewl,06/12/2007 03:40:05 PM,"(37.5442596199999, -77.43126632)",complete
7000790,BioTech Seven,6513: Medical and diagnostic laboratories,4100: Medical facility,rosewl,06/12/2007 03:30:35 PM,"(37.5476998099999, -77.4350638399999)",complete
7000789,BioTech Six,6513: Medical and diagnostic laboratories,4100: Medical facility,rosewl,06/12/2007 03:25:03 PM,"(37.54654175, -77.4343848099999)",complete
7000341,BioTech Four,6513: Medical and diagnostic laboratories,4100: Medical facility,rosewl,06/12/2007 03:21:28 PM,"(37.54743563, -77.43289928)",complete
7000343,BioTech Two,6513: Medical and diagnostic laboratories,4100: Medical facility,rosewl,06/12/2007 03:21:09 PM,"(37.5470823499999, -77.43396545)",complete
7000337,BioTech Three,6513: Medical and diagnostic laboratories,4100: Medical facility,rosewl,06/12/2007 03:21:00 PM,"(37.5467403199999, -77.4336190899999)",complete
7000336,BioTech Five,6513: Medical and diagnostic laboratories,4100: Medical facility,rosewl,06/12/2007 03:20:48 PM,"(37.54644221, -77.4330130999999)",complete
7000767,Hunton Student Center,6130: Colleges and Universities,"3500: Churches, synagogues, temples, mosques, etc",rosewl,06/12/2007 02:43:03 PM,"(37.53963797, -77.43129063)",complete
7000772,Randolph-Minor Annex,6130: Colleges and Universities,"3500: Churches, synagogues, temples, mosques, etc",rosewl,06/12/2007 02:33:38 PM,"(37.53851738, -77.42946113)",complete
7000288,Parking Deck D,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,06/12/2007 02:26:00 PM,"(37.5405555299999, -77.4283882)",complete
7000788,Richmond Academy of Medicine,,4220: College or university facility,rosewl,06/12/2007 02:18:01 PM,"(37.54098547, -77.4293567099999)",needs research
7000787,Strauss Research Laboratory,6130: Colleges and Universities,4220: College or university facility,rosewl,06/12/2007 01:53:29 PM,"(37.5416961399999, -77.4287657699999)",complete
7000294,McGuire Hall and Annex,6130: Colleges and Universities,4220: College or university facility,rosewl,06/12/2007 01:49:18 PM,"(37.5412361699999, -77.4297293)",complete
7000786,Wood Memorial Building,6130: Colleges and Universities,4220: College or university facility,rosewl,06/12/2007 01:46:06 PM,"(37.54205918, -77.42959369)",complete
7000300,Lyons Dental Building,6130: Colleges and Universities,4220: College or university facility,rosewl,06/12/2007 01:45:43 PM,"(37.54176779, -77.42911196)",complete
7000283,Kontos Medical Sciences Building,6130: Colleges and Universities,,rosewl,06/12/2007 01:43:46 PM,"(37.5393760799999, -77.4298115099999)",complete
7000303,Virginia Treatment Center for Children,6561: Child and youth services,4100: Medical facility,rosewl,06/12/2007 12:35:10 PM,"(37.54265696, -77.4304131199999)",complete
7000351,Adult Career Development Center,6126: Adult education services,4230: Trade or specialty school facility,rosewl,06/12/2007 12:33:57 PM,"(37.5494389899999, -77.4410821799999)",complete
7000774,Zeigler House,6130: Colleges and Universities,1000: Residential buildings,rosewl,06/12/2007 12:18:22 PM,"(37.5409600799999, -77.4315890499999)",complete
7000740,Ninth Street Office Building,6200: Public administration,2100: Office or bank building,rosewl,06/12/2007 08:47:14 AM,"(37.5403155799999, -77.43468506)",complete
7000784,Cabaniss Hall,1320: Rooming and boarding,1320: Dormitories,rosewl,06/11/2007 10:22:55 PM,"(37.5449242899999, -77.43078382)",complete
7000323,VCU Recreation and Aquatic Center,6130: Colleges and Universities,,rosewl,06/11/2007 10:05:39 PM,"(37.54434365, -77.4295735299999)",needs research
7000641,Richmond Marriott,"1300: Hotels, motels, or other accommodation services","1330: Hotels, motels, and tourist courts",rosewl,06/11/2007 09:44:56 PM,"(37.54307699, -77.43702659)",complete
7000333,Landmark Theater,5100: Performing arts or supporting establishment,3100: Theater,rosewl,06/11/2007 08:40:43 PM,"(37.54619385, -77.4516527699999)",complete
7000771,Willliam Beers House,6130: Colleges and Universities,1000: Residential buildings,rosewl,06/11/2007 08:18:38 PM,"(37.5386313799999, -77.4297097799999)",complete
7000777,Old Slave School,,4210: Grade school,rosewl,06/11/2007 05:44:27 PM,"(37.5383971099999, -77.42911911)",complete
7000773,Virginia Mechanics Institute Building,6130: Colleges and Universities,4220: College or university facility,rosewl,06/11/2007 04:52:54 PM,"(37.54108018, -77.43181482)",complete
7000282,Egyptian Building,6130: Colleges and Universities,4220: College or university facility,rosewl,06/11/2007 03:59:59 PM,"(37.5392152399999, -77.42951068)",complete
7000284,Sanger Hall,6130: Colleges and Universities,4220: College or university facility,rosewl,06/11/2007 03:58:53 PM,"(37.54038477, -77.4312258399999)",incomplete
7000768,George Ben Johnston Auditorium,6130: Colleges and Universities,,rosewl,06/11/2007 03:58:53 PM,"(37.53963782, -77.43068924)",incomplete
7000769,Nursing Education Building,6130: Colleges and Universities,4220: College or university facility,rosewl,06/11/2007 03:46:36 PM,"(37.53900799, -77.4302481)",complete
7000766,MCV West Hospital,,4110: Hospital building,rosewl,06/11/2007 03:29:30 PM,"(37.5393568599999, -77.4307254499999)",incomplete
7000647,Massey Cancer Center,,4110: Hospital building,rosewl,06/11/2007 02:49:12 PM,"(37.53913278, -77.4287572199999)",complete
7000758,DGS Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,06/11/2007 01:07:50 PM,"(37.53632736, -77.4319794599999)",complete
7000756,Powers Taylor Building,6200: Public administration,,rosewl,06/11/2007 01:02:09 PM,"(37.5358173899999, -77.4332753)",needs research
7000701,Planters National Bank,,2100: Office or bank building,rosewl,06/11/2007 12:52:58 PM,"(37.53673417, -77.4335078799999)",complete
7000755,VRS Building,6200: Public administration,2100: Office or bank building,rosewl,06/11/2007 12:52:58 PM,"(37.53673417, -77.4335078799999)",complete
7000754,Pocahontas Building,6200: Public administration,2100: Office or bank building,rosewl,06/11/2007 12:46:16 PM,"(37.5381059799999, -77.43568277)",needs research
7000753,9th and Franklin Parking Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,06/11/2007 12:28:00 PM,"(37.5389562599999, -77.43578447)",complete
7000746,Zincke Building,6200: Public administration,2100: Office or bank building,rosewl,06/11/2007 11:52:24 AM,"(37.5380733699999, -77.4317881)",complete
7000745,Aluminum Building,6200: Public administration,2100: Office or bank building,rosewl,06/11/2007 11:47:51 AM,"(37.53832837, -77.4314812399999)",needs research
7000743,Department of Transportation Annex,6200: Public administration,2100: Office or bank building,rosewl,06/11/2007 11:20:52 AM,"(37.53811085, -77.4299664699999)",complete
7000741,Memorial Hospital Building,6200: Public administration,4110: Hospital building,rosewl,06/11/2007 11:18:41 AM,"(37.53888251, -77.43114522)",complete
7000742,Department of Transportation Building,6200: Public administration,2100: Office or bank building,rosewl,06/11/2007 11:15:24 AM,"(37.53842616, -77.4305579899999)",complete
7000071,Eighth Street Office Building,6200: Public administration,2100: Office or bank building,rosewl,06/11/2007 10:56:53 AM,"(37.5409140699999, -77.43480576)",complete
7000172,Wickham House,5200: Museums and other special purpose recreational institutions,"4400: Museum, exhibition, or similar facility",rosewl,06/11/2007 10:10:10 AM,"(37.5414043899999, -77.43081632)",complete
7000057,Huguenot High School,6123: Senior,4210: Grade school,rosewl,06/05/2007 05:22:09 PM,"(37.5318689799999, -77.54249321)",complete
7000050,Westover Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,06/05/2007 04:48:59 PM,"(37.5186062, -77.4890635699999)",complete
7000361,Court of Appeals of Virginia,6220: Judicial functions,2100: Office or bank building,rosewl,06/05/2007 04:08:54 PM,"(37.5397721399999, -77.43597235)",needs research
7000137,Summer Hill Elementary School,6121: Elementary,4210: Grade school,rosewl,06/05/2007 12:33:16 PM,"(37.4753452699999, -77.4472037)",complete
7000138,Broad Rock Elementary School,6121: Elementary,4210: Grade school,rosewl,06/05/2007 12:22:02 PM,"(37.4771305299999, -77.47844177)",complete
7000131,TC Boushall Middle School,6122: Middle,4210: Grade school,rosewl,06/05/2007 12:19:00 PM,"(37.47284947, -77.46929491)",complete
7000147,Ramsey Memorial United Methodist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,06/05/2007 12:11:38 PM,"(37.4837741999999, -77.5025214199999)",complete
7000142,Chippenham Mall,,"2500: Malls, shopping centers, or collection of shops",rosewl,06/05/2007 12:06:06 PM,"(37.4808132699999, -77.5140622299999)",complete
7000143,Elkhardt Middle School,6122: Middle,4210: Grade school,rosewl,06/05/2007 11:55:07 AM,"(37.4810465999999, -77.5093290899999)",complete
7000628,Boys and Girls Club - Fairfield Court Unit,6561: Child and youth services,3800: Other community structures,rosewl,06/04/2007 06:25:56 PM,"(37.54999123, -77.40273512)",complete
7000738,Boys and Girls Club - Midlothian Village Unit,6561: Child and youth services,1000: Residential buildings,rosewl,06/04/2007 06:20:41 PM,"(37.5089510999999, -77.4788428899999)",needs research
7000708,Boys and Girls Club - Central Unit,6561: Child and youth services,3800: Other community structures,rosewl,06/04/2007 06:10:45 PM,"(37.55731127, -77.47052978)",complete
7000707,Boys and Girls Club - Capital One Unit,6561: Child and youth services,3800: Other community structures,rosewl,06/04/2007 06:05:03 PM,"(37.58114613, -77.42652606)",complete
7000161,Boys and Girls Club - Southside Unit,6561: Child and youth services,3800: Other community structures,rosewl,06/04/2007 05:53:38 PM,"(37.51678978, -77.4559722099999)",complete
7000070,Patrick Henry Park,5500: Natural and other recreational parks,,rosewl,06/04/2007 04:05:12 PM,"(37.5321309799999, -77.4190208499999)",complete
7000059,Bellevue Elementary School,6121: Elementary,4210: Grade school,rosewl,06/04/2007 03:57:30 PM,"(37.53143371, -77.42113976)",complete
7000065,Saint John's Episcopal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,06/04/2007 03:54:10 PM,"(37.53145157, -77.4196703599999)",complete
7000292,Martin Luther King Jr Middle School,6122: Middle,4210: Grade school,rosewl,06/04/2007 02:58:42 PM,"(37.54181792, -77.4196134599999)",complete
7000286,MCV Post Office,4170: Postal services,4220: College or university facility,rosewl,06/04/2007 02:03:04 PM,"(37.54108018, -77.43181482)",complete
7000285,City Hall,6200: Public administration,2100: Office or bank building,rosewl,06/04/2007 11:53:57 AM,"(37.5408436199999, -77.4331134199999)",complete
7000004,Weatherford Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,06/04/2007 11:30:18 AM,"(37.50151213, -77.4736365499999)",complete
7000053,Woodland Heights Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,06/04/2007 10:14:43 AM,"(37.51852789, -77.4660765)",complete
7000332,Southampton Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,06/04/2007 10:09:55 AM,"(37.5472770399999, -77.5293773599999)",complete
7000492,Northminster Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,06/04/2007 10:06:19 AM,"(37.57708281, -77.4404921499999)",complete
7000718,First Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,06/04/2007 09:53:51 AM,"(37.56000538, -77.47100102)",complete
